,age_first_funding_year,age_last_funding_year,age_first_milestone_year_impute,age_last_milestone_year_impute,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,lat_decile,long_decile,labels
485,1.7479,3.5452,2.0,2.0,4,2,80000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,2,3,0
486,1.4164,3.326,4.4192,9.8164,11,2,36000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.5,1,2,3,1
487,1.3973,1.3973,1.9623521864082394,2.1760791593687805,1,1,205000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,6,6,0
488,0.0,4.211,6.4164,9.0658,27,4,28300000,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.5,1,2,3,1
489,0.0,0.0,0.8301,0.8301,1,1,2000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,4,1,0
490,0.7479,1.1616,2.4,8.8384,63,2,11500000,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,1,4,0,1
491,0.8904,0.8904,1.3288,2.526,15,1,4000000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,7,8,0
492,0.7151,0.7151,0.7479,2.011,2,1,500000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1,7,8,0
493,0.7425,0.7425,1.1671,3.9151,9,1,4000000,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,6,0
494,0.0,2.4274,2.4274,2.4986,8,2,9030000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,7,8,0
495,0.0658,4.3863,6.160069702456496,6.830985483961413,15,4,69900000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,4.75,1,6,7,1
496,0.6658,0.6658,0.4192,0.4192,2,1,20000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1,4,0
497,3.6384,11.9041,10.9836,12.6822,29,7,238209999,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,6,6,1
498,3.1014,6.7342,4.0027,6.7342,3,3,14700000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.0,0,9,9,1
499,0.0,0.8712,0.0,1.2137,4,3,430000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.6667,0,3,2,1
500,1.337,1.4219,0.5863,0.5863,5,2,1015000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,3,2,1
501,0.4438,0.4438,0.8192,0.8192,2,1,1200000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,3,2,0
502,1.8301,3.3288,3.274,7.6274,16,2,17100000,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,6,7,1
503,4.6767,4.6767,5.9671,5.9671,0,1,50000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,6,5,1
504,0.6548,0.6548,0.9195936532313141,1.019749970338995,3,1,900000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,5,0
505,16.9863,16.9863,16.663,18.3233,7,1,6000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,4,1,0
506,0.7479,7.0904,8.0055,9.874,5,2,15100000,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.0,0,7,8,1
507,1.0,8.8795,4.0027,9.1863,7,5,62600000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,9.3333,1,5,0,1
508,1.8575,4.6027,3.9178,6.4301,15,4,14800000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2.25,1,3,2,1
509,0.0411,3.1425,1.8466,4.4877,30,2,6875000,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,1,1,4,1
510,0.8712,0.8712,1.223503345594259,1.3567595817949485,1,1,30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,6,0
511,6.263,6.263,6.0055,6.0055,10,1,22200000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,1,2,4,0
512,0.2055,0.4329,0.4685,2.9507,6,2,415000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,6,5,1
513,0.0,3.8329,3.0027,4.7014,16,4,27063781,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.5,1,7,8,1
514,3.0877,3.0877,5.0027,5.0027,6,1,3100000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,1,1,4,1
515,2.1616,3.2877,3.4986,7.6904,13,2,33000000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,3,2,0
516,2.7753,5.0027,4.1644,10.7534,2,3,17400000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,1,3,3,1
517,0.0,3.3863,5.3973,8.7123,17,5,28300000,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2.0,1,3,2,1
518,0.0,2.1644,1.411,6.537000000000001,42,4,46800000,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.5,1,4,1,1
519,1.3288,2.0301,2.0,2.0301,5,3,1525000,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.6667,1,8,6,1
520,0.3397,0.3397,0.5452,1.7151,9,1,1200000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5.0,1,7,8,1
521,0.1781,4.0301,3.674,7.2438,6,3,12400000,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.6667,1,2,3,1
522,4.5863,4.5863,6.44094742183075,7.142454625787617,1,1,100000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,1,6,7,0
523,2.2219,7.3288,7.0055,7.0055,4,3,11000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.6667,1,4,0,1
524,1.3397,2.2795,1.0,1.0,3,2,675000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,1,6,1
525,0.0,2.3863,3.3512925087139354,3.7162940656993637,5,2,13000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,2,3,1
526,0.7479,0.7479,1.0329,2.4986,5,1,3500000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,7,7,1
527,4.9342,4.9342,0.0,0.0,2,1,12000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,9,9,0
528,0.5808,4.8521,0.9068,5.4164,10,5,78573646,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,4.3333,1,3,2,1
529,0.4521,6.0822,3.7425,3.7425,2,3,15286415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,6,1
530,0.7123,0.7123,1.5836,3.0027,5,1,3200000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,5,0,1
531,0.0164,0.0164,0.0,0.0,1,1,30000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,0,9,2,0
532,0.0,10.8192,9.5863,9.5863,28,3,14650003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0,3,2,1
533,3.1589,5.6712,9.0055,9.0055,9,2,23500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.0,1,4,0,1
534,5.0082,5.0082,7.033458970850745,7.799498780469998,2,1,980000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,9,9,0
535,3.1562,3.1562,4.432531289445134,4.91529452715934,0,1,20000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,2,3,0
536,0.0,0.0,0.0,0.0,4,1,1500000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,9,1,0
537,4.1753,5.537000000000001,6.3836,6.3836,0,2,8000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,1,1,4,1
538,0.326,4.6932,3.2548,4.6932,13,4,25200000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4.0,1,3,2,1
539,2.7507,4.589,7.9205,9.211,21,4,61000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,4,2,1
540,1.337,4.3041,2.0822,5.8356,12,4,46300000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,4.25,1,2,4,1
541,4.0274,8.2712,5.811,11.0986,15,4,24500000,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.3333,1,6,7,1
542,0.9863,1.6575,0.0,0.0,1,2,7500000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,3,1,0
543,3.2493,3.2493,3.8356,7.8959,19,1,14500000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.0,1,4,2,1
544,2.6493,2.6493,1.0,1.0,1,1,29000000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0,1,9,2,0
545,0.0,3.3808,5.6795,5.6795,5,3,24000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,2,3,1
546,5.3562,10.2082,8.0055,8.0055,2,4,81017493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,5.6667,1,1,4,1
547,1.8493,2.1726,2.1699,5.0822,4,2,1000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.5,1,8,6,1
548,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1,6,5,1
549,3.7562,3.7562,0.0,8.674,2,1,22000000,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,9,9,1
550,8.4493,8.4493,11.866100571544505,13.158481100160765,1,1,42700000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1,3,2,0
551,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,1,3,2,1
552,1.1589,1.1589,0.0,2.9616,3,1,205000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,1,4,1
553,1.7644,1.7644,0.0,3.0849,5,1,3750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,7,8,1
554,0.0,0.6411,1.5836,3.0685,11,2,41000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,3,2,0
555,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,1,2,3,1
556,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,9,9,1
557,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,4,0,1
558,0.0,0.0,0.0,0.0,6,1,100000,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,7,8,0
559,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,1,0,7,1
560,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,4,1,1
561,1.874,6.4767,9.095803625356218,10.086460954328906,4,5,21138876,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.0,1,5,1,0
562,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5.75,1,8,9,1
563,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,4,1,0
564,3.811,5.1781,1.7507,3.589,2,2,17000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,2,3,0
565,1.8,1.8,1.9151,1.9151,8,1,1100000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,7,8,1
566,0.0,0.8493,0.9014,0.9014,3,4,59700,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,5,6,1
567,0.0,0.0,2.9726,3.7041,12,1,2350000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,5,0,1
568,1.8822,1.8822,1.0,1.0,2,1,10000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,6,7,0
569,0.6767,1.4493,0.0,0.0,2,2,21189,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,3,2,0
570,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,8,9,1
571,3.3315,3.3315,4.678720610476669,5.188297229970009,0,1,9500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,2,4,0
572,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7.6667,1,2,4,1
573,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,6,7,1
574,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,9,0,1
575,1.5616,3.1562,3.0,3.4959,8,2,21750000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.0,1,7,7,1
576,5.1644,5.1644,7.252824469682038,8.042756180236262,0,1,5750000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,7,7,0
577,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,9,9,1
578,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,3,2,0
579,2.2082,4.6521,0.0,0.0,1,2,20000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,0,6,1
580,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5,1,2,4,1
581,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.6667,1,8,9,1
582,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,1,3,1
583,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,3,2,1
584,0.0,0.3945,0.0,0.0849,5,3,11300000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,1,8,9,0
585,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,7,0
586,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3.4,1,7,7,1
587,0.1534,0.1534,0.21543321076005437,0.23889683178069918,4,1,600000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,7,8,0
588,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,6,7,1
589,0.0,2.8356,2.9205,4.3096,7,5,43600000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3.0,1,2,3,0
590,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5.2,1,4,0,1
591,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,1,2,3,1
592,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,0,6,1
593,1.2904,6.388999999999999,0.0,0.0,2,6,55900000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.2,1,1,4,0
594,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,2,3,1
595,0.4137,2.474,3.0,3.0,19,3,31500000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.3333,1,2,4,1
596,3.3863,3.3863,0.0,4.4274,4,1,1500000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,6,7,1
597,0.0082,1.1479,0.0,1.2274,5,3,900000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,7,8,0
598,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.0,1,1,4,1
599,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6667,1,9,9,1
600,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,1,5,1
601,3.6493,3.6493,5.125035306562363,5.683221696331848,2,1,21000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,2,4,0
602,4.1671,7.4356,10.442471850896089,11.579799754814646,25,2,35000000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,1,8,8,1
603,0.0,0.0,0.0356,0.0356,2,1,500000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,4,0,0
604,5.6110000000000015,6.474,4.0027,4.0027,3,2,30920000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,0,6,1
605,2.0,8.0356,6.5863,6.5863,9,4,29288979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,1,3,3,1
606,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,1,9,9,0
607,1.0,1.0,1.2521,5.2548,4,1,1000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,2,3,1
608,1.0,3.0575,5.4192,5.4192,3,2,5550000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,9,6,1
609,0.0,2.3425,0.063,1.5836,8,2,3000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,2,3,0
610,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,2,3,1
611,4.2192,4.2192,5.925396367919304,6.570753015965618,0,1,1000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,0,5,0
612,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,3,3,1
613,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.0,0,7,8,0
614,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,6,5,1
615,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1,3,1
616,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1,3,2,1
617,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,1,5,0
618,0.0,1.5808,0.0,0.0,1,2,400000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,9,0,0
619,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,4,1,1
620,0.8329,4.0712,2.0,2.0,3,3,11035000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,1,8,9,0
621,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,8,9,1
622,2.9507,3.5562,0.0,0.0,3,2,20757182,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,6,5,1
623,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,1,2,4,1
624,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,7,8,1
625,4.2219,4.2219,5.929188217130856,6.574957849380272,4,1,26000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,0,4,0
626,2.1616,4.9562,6.960430763813438,7.718516803595183,2,2,4000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,9,9,0
627,2.0849,3.9425,0.0,0.0,3,2,20220000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,2,3,1
628,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,1,7,7,1
629,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,7,8,0
630,0.7671,0.7671,0.0,0.0,1,1,50000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,1,4,0
631,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,7,8,0
632,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.0,1,2,3,0
633,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,0,5,0
634,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1,9,1,0
635,0.0849,1.3342,1.8737352659456619,2.077810645122613,6,2,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,0,0
636,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,1,0,6,1
637,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,6,5,0
638,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,1,5,1
639,1.4247,4.5397,6.3755029132165495,7.069882315742112,0,3,18700000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,6,5,0
640,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,4,0,1
641,0.4192,0.4192,0.5887196998084406,0.6528393212677255,5,3,5900000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,7,0
642,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,1,1,4,1
643,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,1,9,9,0
644,0.4137,5.3370000000000015,5.5205,7.189,21,4,32006000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,2,3,1
645,3.0877,3.0877,1.0,1.0,4,1,13400000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,1,3,1
646,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,5,1,1
647,1.0849,7.937,3.0,7.4301,10,6,15324624,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1,6,5,1
